season,home_team,league,event_type,game_id,event_id,balls,strikes,outs,runner_1b,runner_2b,runner_3b,post_outs,post_runner_1b,post_runner_2b,post_runner_3b,is_pa,event_runs,is_sb,is_cs
2016,ARI,NL,Stolen Base 3B,446869,188,0,2,2,0,1,0,2,0,0,1,0,0,1,0
2016,ARI,NL,Strikeout,446869,425,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,ARI,NL,Field Out,446869,694,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,ARI,NL,Field Out,446869,707,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,CIN,NL,Field Out,446874,69,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,CIN,NL,Field Out,446874,148,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,446875,175,1,2,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIL,NL,Field Out,446875,190,0,1,0,1,0,0,1,1,0,0,1,0,0,0
2016,MIL,NL,Field Out,446875,493,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Home Run,446875,592,3,2,2,1,1,0,2,0,0,0,1,3,0,0
2016,PIT,NL,Single,446877,42,3,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,PIT,NL,Field Out,446877,444,1,0,0,1,0,0,1,0,1,0,1,0,0,0
2016,PIT,NL,Strikeout,446877,474,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Single,446877,519,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,PIT,NL,Picked off stealing Home,446877,533,1,1,1,0,1,1,2,0,0,1,0,0,0,1
2016,PIT,NL,Defensive Indiff,446877,602,0,2,2,1,0,1,2,0,1,1,0,0,0,0
2016,ATL,NL,Picked off stealing 2B,446879,26,2,2,1,1,0,0,2,0,0,0,0,0,0,1
2016,ATL,NL,Stolen Base 2B,446879,452,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,ARI,NL,Triple,446882,544,3,2,2,1,1,1,2,0,0,1,1,3,0,0
2016,MIA,NL,Walk,446883,650,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,MIA,NL,Picked off stealing 2B,446883,736,0,2,1,1,0,0,2,0,0,0,0,0,0,1
2016,SD,NL,Field Out,446884,366,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,446884,478,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Strikeout,446884,515,1,2,2,1,0,0,3,1,0,0,1,0,0,0
2016,MIL,NL,Strikeout,446885,162,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,MIL,NL,Field Out,446885,377,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,446885,398,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Caught Stealing 2B,446885,456,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2016,ARI,NL,Caught Stealing 2B,446891,248,0,0,2,1,0,0,3,0,0,0,0,0,0,1
2016,ARI,NL,Picked off stealing 2B,446891,368,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,ARI,NL,Strikeout,446891,410,1,2,1,1,0,1,2,0,1,1,1,0,1,0
2016,MIA,NL,Caught Stealing 2B,446892,39,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2016,MIA,NL,Walk,446892,295,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,MIA,NL,Strikeout,446892,648,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,MIA,NL,Defensive Indiff,446892,699,0,0,2,1,0,1,2,0,1,1,0,0,0,0
2016,SD,NL,Walk,446894,36,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,SD,NL,Double,446894,56,3,2,2,1,0,1,2,0,1,1,1,1,0,0
2016,CIN,NL,Caught Stealing 2B,446897,469,1,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,MIL,NL,Field Out,446898,81,1,2,0,1,0,1,1,0,1,1,1,0,0,0
2016,MIL,NL,Caught Stealing 2B,446898,252,2,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,MIL,NL,Field Out,446898,471,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,MIL,NL,Strikeout,446898,609,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Field Out,446900,56,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,PIT,NL,Walk,446900,76,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,PIT,NL,Walk,446900,87,3,2,2,1,1,1,2,1,1,1,1,1,0,0
2016,PIT,NL,Field Out,446900,204,0,0,2,1,0,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Caught Stealing 2B,446900,239,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2016,PIT,NL,Strikeout,446900,434,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,ATL,NL,Caught Stealing 2B,446902,297,0,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,ATL,NL,Stolen Base 2B,446902,556,1,0,2,1,0,1,2,0,1,1,0,0,1,0
2016,ARI,NL,Stolen Base 2B,446904,287,1,0,1,1,0,1,1,0,1,0,0,1,1,0
2016,ARI,NL,Strikeout,446904,411,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,ARI,NL,Single,446904,507,3,2,0,1,0,0,0,1,0,1,1,0,0,0
2016,SF,NL,Field Out,446907,355,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,SF,NL,Field Out,446907,429,2,1,1,1,0,0,2,0,1,0,1,0,0,0
2016,CIN,NL,Stolen Base 2B,446909,265,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,CIN,NL,Home Run,446909,302,3,2,2,1,1,1,2,0,0,0,1,4,0,0
2016,CIN,NL,Walk,446909,330,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,CIN,NL,Single,446909,340,3,2,2,1,1,0,2,0,1,1,1,1,0,0
2016,CIN,NL,Field Out,446909,431,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PIT,NL,Single,446910,356,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,ARI,NL,Walk,446913,254,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,ARI,NL,Stolen Base 2B,446913,364,1,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,ARI,NL,Stolen Base 2B,446913,392,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,ARI,NL,Field Out,446913,569,2,0,1,1,0,0,2,0,1,0,1,0,0,0
2016,MIL,NL,Caught Stealing 3B,446915,75,0,0,1,1,1,0,2,1,0,0,0,0,0,1
2016,MIL,NL,Caught Stealing 2B,446915,153,3,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,MIL,NL,Stolen Base 2B,446915,163,2,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,MIL,NL,Strikeout,446915,290,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SF,NL,Stolen Base 2B,446916,78,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,SF,NL,Walk,446916,196,3,1,1,1,0,0,1,1,1,0,1,0,0,0
2016,SF,NL,Field Out,446916,488,2,2,1,1,0,0,2,0,1,0,1,0,0,0
2016,WSH,NL,Stolen Base 2B,446917,244,0,1,2,1,0,0,2,0,0,1,0,0,1,0
2016,WSH,NL,Strikeout,446917,476,3,2,0,1,0,0,1,0,1,0,1,0,1,0
2016,WSH,NL,Defensive Indiff,446917,729,0,1,2,1,0,0,2,0,1,0,0,0,0,0
2016,NYM,NL,Caught Stealing 2B,446921,23,1,2,1,1,0,0,2,0,0,0,0,0,0,1
2016,NYM,NL,Field Error,446921,119,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,NYM,NL,Single,446921,435,0,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,NYM,NL,Single,446921,490,3,2,2,1,1,0,2,1,0,1,1,1,0,0
2016,NYM,NL,Defensive Indiff,446921,623,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,CIN,NL,Stolen Base 2B,446922,58,3,1,1,1,0,0,1,0,0,1,0,0,1,0
2016,CIN,NL,Field Out,446922,268,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,CIN,NL,Field Error,446922,352,0,1,2,1,1,0,3,0,0,0,1,0,0,0
2016,CIN,NL,Field Error,446922,387,3,2,2,0,1,0,3,0,0,0,1,0,0,0
2016,CIN,NL,Stolen Base 2B,446922,470,1,0,1,1,0,1,1,0,1,1,0,0,1,0
2016,CIN,NL,Stolen Base 2B,446922,514,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,CIN,NL,Stolen Base 3B,446922,567,0,0,2,0,1,0,2,0,0,1,0,0,1,0
2016,COL,NL,Walk,446923,52,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,COL,NL,Walk,446923,128,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,COL,NL,Single,446923,153,1,1,0,1,0,0,0,1,0,1,1,0,0,0
2016,COL,NL,Single,446923,178,1,2,2,1,0,1,2,1,0,1,1,1,0,0
2016,COL,NL,Walk,446923,236,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,COL,NL,Stolen Base 2B,446923,286,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,COL,NL,Stolen Base 2B,446923,313,0,2,1,1,0,1,1,0,1,1,0,0,1,0
2016,COL,NL,Stolen Base 2B,446923,481,1,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,COL,NL,Walk,446923,691,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,COL,NL,Double,446923,736,3,2,2,1,1,0,2,0,1,0,1,2,0,0
2016,ATL,NL,Stolen Base 2B,446924,170,3,1,0,1,0,1,0,0,1,1,0,0,1,0
2016,ARI,NL,Single,446928,23,3,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,ARI,NL,Stolen Base 2B,446928,267,2,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,ARI,NL,Stolen Base 2B,446928,423,1,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,ARI,NL,Walk,446928,546,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,MIL,NL,Stolen Base 2B,446930,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,MIL,NL,Walk,446930,206,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,MIL,NL,Stolen Base 2B,446930,312,1,2,0,1,0,0,0,0,0,1,0,0,1,0
2016,MIL,NL,Walk,446930,627,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SF,NL,Strikeout,446931,569,3,2,0,1,0,0,1,0,1,0,1,0,1,0
2016,SF,NL,Strikeout,446931,601,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,WSH,NL,Stolen Base 2B,446932,37,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2016,WSH,NL,Stolen Base 3B,446932,80,1,0,2,0,1,0,2,0,0,1,0,0,1,0
2016,WSH,NL,Stolen Base 2B,446932,334,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,WSH,NL,Walk,446932,467,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,WSH,NL,Strikeout,446932,673,0,2,2,1,0,0,3,1,0,0,1,0,0,0
2016,NYM,NL,Field Out,446936,55,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,NYM,NL,Caught Stealing 2B,446936,334,1,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,NYM,NL,Stolen Base 2B,446936,420,1,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,CIN,NL,Caught Stealing 2B,446937,431,1,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,COL,NL,Field Out,446938,51,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,COL,NL,Walk,446938,79,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,COL,NL,Field Out,446938,112,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,COL,NL,Picked off stealing 2B,446938,167,2,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,ATL,NL,Field Out,446939,21,1,0,1,1,0,0,2,1,0,0,1,0,0,0
2016,ATL,NL,Stolen Base 2B,446939,30,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,ATL,NL,Walk,446939,44,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,ATL,NL,Walk,446939,78,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,ATL,NL,Strikeout,446939,322,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,ATL,NL,Walk,446939,530,3,2,1,1,0,1,1,1,1,1,1,0,0,0
2016,ARI,NL,Strikeout,446943,380,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,ARI,NL,Strikeout,446943,410,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,ARI,NL,Stolen Base 2B,446943,605,0,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Caught Stealing 2B,446945,16,1,1,0,1,0,0,1,0,0,0,0,0,0,1
2016,MIL,NL,Stolen Base 2B,446945,181,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIL,NL,Picked off stealing 2B,446945,239,2,2,0,1,0,0,1,0,0,0,0,0,0,1
2016,SF,NL,Walk,446946,111,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SF,NL,Field Out,446946,395,3,1,1,1,0,0,2,1,0,0,1,0,0,0
2016,SF,NL,Walk,446946,518,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,WSH,NL,Walk,446947,85,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,WSH,NL,Caught Stealing 2B,446947,335,2,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,WSH,NL,Single,446947,465,3,2,2,1,1,1,2,1,0,1,1,2,0,0
2016,WSH,NL,Defensive Indiff,446947,571,0,2,2,1,0,0,2,0,1,0,0,0,0,0
2016,NYM,NL,Stolen Base 2B,446951,25,1,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,NYM,NL,Caught Stealing 2B,446951,80,1,0,2,1,0,0,3,0,0,0,0,0,0,1
2016,NYM,NL,Strikeout,446951,229,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Defensive Indiff,446951,580,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,CIN,NL,Walk,446952,54,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,CIN,NL,Stolen Base 3B,446952,208,1,1,2,0,1,0,2,0,0,1,0,0,1,0
2016,CIN,NL,Stolen Base 2B,446952,313,1,2,1,1,0,0,1,0,1,0,0,0,1,0
2016,COL,NL,Stolen Base 2B,446953,297,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,COL,NL,Caught Stealing 2B,446953,372,0,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,COL,NL,Stolen Base 3B,446953,455,2,2,2,0,1,0,2,0,0,1,0,0,1,0
2016,COL,NL,Strikeout,446953,521,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,ATL,NL,Walk,446954,112,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,ATL,NL,Stolen Base 2B,446954,164,1,0,2,1,0,1,2,0,1,1,0,0,1,0
2016,ATL,NL,Stolen Base 2B,446954,393,1,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,ATL,NL,Strikeout,446954,450,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,ATL,NL,Single,446954,668,3,2,1,1,0,0,1,1,0,1,1,0,0,0
2016,ATL,NL,Strikeout,446954,681,3,2,1,1,0,1,2,0,1,1,1,0,1,0
2016,ATL,NL,Double,446954,727,1,2,0,1,0,0,0,0,1,1,1,0,0,0
2016,ATL,NL,Strikeout,446954,788,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,ATL,NL,Defensive Indiff,446954,822,1,0,2,1,0,1,2,0,1,1,0,0,0,0
2016,WSH,NL,Stolen Base 2B,446957,62,2,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,WSH,NL,Stolen Base 3B,446957,82,0,0,1,1,1,0,1,0,1,1,0,0,1,0
2016,WSH,NL,Double,446957,162,3,2,2,1,0,1,2,0,1,0,1,2,0,0
2016,WSH,NL,Caught Stealing 2B,446957,313,1,2,2,1,0,0,3,0,0,0,0,0,0,1
2016,WSH,NL,Stolen Base 2B,446957,595,0,0,2,1,0,1,2,0,1,1,0,0,1,0
2016,CHC,NL,Stolen Base 3B,446960,211,1,1,1,0,1,0,1,0,0,1,0,0,1,0
2016,CHC,NL,Field Out,446960,272,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Walk,446963,87,3,2,0,1,0,0,0,1,1,0,1,0,0,0
2016,NYM,NL,Stolen Base 2B,446963,139,1,2,1,1,0,1,1,0,1,1,0,0,1,0
2016,NYM,NL,Walk,446963,308,3,2,2,1,0,1,2,1,1,1,1,0,0,0
2016,NYM,NL,Strikeout,446963,468,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,NYM,NL,Strikeout,446963,546,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,STL,NL,Stolen Base 2B,446964,92,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,STL,NL,Field Out,446964,420,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,LAD,NL,Field Out,446968,56,2,1,1,1,0,0,2,1,0,0,1,0,0,0
2016,LAD,NL,Field Out,446968,271,1,0,1,1,0,0,2,1,0,0,1,0,0,0
2016,LAD,NL,Caught Stealing 2B,446968,277,1,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,LAD,NL,Strikeout,446968,487,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,LAD,NL,Triple,446968,545,0,0,1,1,0,0,1,0,0,1,1,1,0,0
2016,WSH,NL,Strikeout,446969,200,2,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,WSH,NL,Double Play,446969,382,0,0,0,1,0,0,2,0,0,0,1,0,0,0
2016,WSH,NL,Defensive Indiff,446969,533,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,NYM,NL,Field Out,446974,145,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,NYM,NL,Stolen Base 2B,446974,335,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,NYM,NL,Caught Stealing 3B,446974,347,0,0,1,1,1,0,2,1,0,0,0,0,0,1
2016,NYM,NL,Stolen Base 2B,446974,477,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,STL,NL,Double,446975,74,3,2,2,1,0,1,2,0,1,0,1,2,0,0
2016,STL,NL,Caught Stealing 3B,446975,383,1,1,1,0,1,0,2,0,0,0,0,0,0,1
2016,PHI,NL,Strikeout,446978,152,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,PHI,NL,Strikeout,446978,259,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,PHI,NL,Caught Stealing 2B,446978,348,2,1,1,1,0,0,2,0,0,0,0,0,0,1
2016,COL,NL,Field Out,446979,89,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,COL,NL,Stolen Base 3B,446979,179,2,0,1,0,1,0,1,0,0,1,0,0,1,0
2016,COL,NL,Walk,446979,257,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,COL,NL,Stolen Base 2B,446979,478,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,COL,NL,Field Out,446979,561,3,2,2,1,0,0,3,1,0,0,1,0,0,0
2016,LAD,NL,Field Out,446981,164,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,LAD,NL,Field Out,446981,196,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,LAD,NL,Caught Stealing 3B,446981,227,1,1,2,0,1,0,3,0,0,0,0,0,0,1
2016,LAD,NL,Strikeout - DP,446981,546,3,2,1,1,0,0,3,0,0,0,1,0,0,1
2016,WSH,NL,Field Out,446982,56,2,1,0,1,0,0,1,1,0,0,1,0,0,0
2016,WSH,NL,Stolen Base 2B,446982,247,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,CHC,NL,Stolen Base 2B,446985,19,1,2,0,1,0,1,0,0,1,1,0,0,1,0
2016,CHC,NL,Stolen Base 3B,446985,85,2,2,1,1,1,0,1,0,1,1,0,0,1,0
2016,CHC,NL,Field Out,446985,656,0,1,2,1,0,0,3,1,0,0,1,0,0,0
2016,PIT,NL,Forceout,446987,417,3,2,0,1,0,0,1,1,0,0,1,0,0,0
2016,PIT,NL,Walk,446987,596,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,PIT,NL,Strikeout,446987,621,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,NYM,NL,Field Out,446990,402,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,STL,NL,Caught Stealing 2B,446991,48,0,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,STL,NL,Double,446991,128,3,2,2,1,0,1,2,0,1,0,1,2,0,0
2016,PHI,NL,Grounded Into DP,446993,45,1,2,0,1,0,0,2,0,0,0,1,0,0,0
2016,PHI,NL,Stolen Base 3B,446993,139,0,0,2,0,1,0,2,0,0,1,0,0,1,0
2016,PHI,NL,Field Out,446993,312,2,2,1,1,0,0,2,0,0,1,1,0,0,0
2016,PHI,NL,Stolen Base 2B,446993,400,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,PHI,NL,Defensive Indiff,446993,529,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,COL,NL,Field Out,446994,100,0,0,1,1,0,0,2,1,0,0,1,0,0,0
2016,COL,NL,Double,446994,117,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,COL,NL,Double,446994,211,0,0,2,0,1,0,2,0,1,0,1,1,0,0
2016,COL,NL,Double,446994,296,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2016,COL,NL,Caught Stealing 2B,446994,375,0,0,2,1,0,0,3,0,0,0,0,0,0,1
2016,LAD,NL,Stolen Base 2B,446996,317,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,WSH,NL,Caught Stealing 2B,446997,15,1,0,0,1,0,0,1,0,0,0,0,0,0,1
2016,CHC,NL,Field Out,447000,50,3,2,0,1,0,0,1,0,1,0,1,0,0,0
2016,CHC,NL,Walk,447000,212,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,CHC,NL,Caught Stealing 2B,447000,253,1,0,1,1,0,0,2,0,0,0,0,0,0,1
2016,PIT,NL,Field Out,447002,184,3,2,2,1,0,1,3,0,0,0,1,0,0,0
2016,PIT,NL,Stolen Base 2B,447002,374,0,0,1,1,0,0,1,0,1,0,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447002,537,1,2,0,1,0,0,0,0,1,0,0,0,1,0
2016,PHI,NL,Walk,447005,171,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,PHI,NL,Strikeout - DP,447005,181,3,2,1,1,1,0,3,0,0,0,1,0,0,1
2016,PHI,NL,Stolen Base 2B,447005,323,0,1,0,1,0,0,0,0,1,0,0,0,1,0
2016,COL,NL,Walk,447006,163,3,1,0,1,0,0,0,1,1,0,1,0,0,0
2016,COL,NL,Stolen Base 2B,447006,279,0,1,1,1,0,1,1,0,1,1,0,0,1,0
2016,COL,NL,Strikeout,447006,631,3,2,0,1,0,0,1,0,1,0,1,0,1,0
2016,SD,NL,Stolen Base 3B,447007,99,0,0,1,0,1,0,1,0,0,1,0,0,1,0
2016,SD,NL,Walk,447007,199,3,2,2,1,0,0,2,1,1,0,1,0,0,0
2016,SD,NL,Field Out,447007,486,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,SD,NL,Stolen Base 2B,447007,506,0,1,1,1,0,0,1,0,0,1,0,0,1,0
2016,SD,NL,Picked off stealing 2B,447007,527,2,0,2,1,0,0,3,0,0,0,0,0,0,1
2016,SD,NL,Strikeout,447007,552,2,2,0,1,0,1,1,0,1,1,1,0,1,0
2016,MIA,NL,Walk,447008,424,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,MIA,NL,Stolen Base 2B,447008,466,0,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,MIA,NL,Defensive Indiff,447008,633,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,STL,NL,Defensive Indiff,447011,521,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,CHC,NL,Field Out,447012,52,3,2,1,1,0,0,2,1,0,0,1,0,0,0
2016,CHC,NL,Caught Stealing 2B,447012,129,0,1,2,1,0,0,3,0,0,0,0,0,0,1
2016,CHC,NL,Stolen Base 3B,447012,503,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2016,CHC,NL,Stolen Base 2B,447012,551,1,0,1,1,0,1,1,0,1,1,0,0,1,0
2016,CHC,NL,Stolen Base 2B,447012,572,0,1,2,1,0,1,2,0,1,1,0,0,1,0
2016,PIT,NL,Field Out,447016,95,0,1,0,1,0,0,1,0,1,0,1,0,0,0
2016,PIT,NL,Field Out,447016,124,0,0,0,1,0,0,1,0,1,0,1,0,0,0
2016,PIT,NL,Stolen Base 3B,447016,130,1,0,1,0,1,0,1,0,0,1,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447016,148,1,1,1,1,0,0,1,0,1,0,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447016,274,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2016,PIT,NL,Stolen Base 2B,447016,323,0,0,2,1,0,1,2,0,1,1,0,0,1,0
2016,PIT,NL,Strikeout,447016,358,1,2,0,1,0,0,1,0,1,0,1,0,1,0
2016,PIT,NL,Walk,447016,377,3,2,2,0,1,0,2,1,0,1,1,0,1,0
2016,PIT,NL,Home Run,447016,416,2,1,2,0,1,0,2,0,0,0,1,2,0,0
2016,PIT,NL,Field Error,447016,494,1,2,0,1,0,0,0,0,1,1,1,0,0,0
2016,PHI,NL,Walk,447021,259,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,PHI,NL,Defensive Indiff,447021,568,0,0,2,1,0,0,2,0,1,0,0,0,0,0
2016,SD,NL,Stolen Base 2B,447022,122,2,2,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Stolen Base 2B,447022,145,1,1,2,1,0,1,2,0,1,1,0,0,1,0
2016,SD,NL,Walk,447022,161,3,2,2,1,1,1,2,1,1,1,1,1,0,0
2016,SD,NL,Strikeout,447022,177,3,2,2,1,1,1,3,0,0,0,1,0,0,0
2016,SD,NL,Field Out,447022,379,3,2,0,1,0,0,1,0,1,0,1,0,0,0
2016,SD,NL,Field Out,447022,583,3,2,1,1,0,0,2,0,1,0,1,0,0,0
2016,SD,NL,Caught Stealing 2B,447022,622,2,1,0,1,0,0,1,0,0,0,0,0,0,1
2016,SD,NL,Stolen Base 2B,447022,726,2,1,2,1,0,0,2,0,1,0,0,0,1,0
2016,SD,NL,Field Out,447022,761,1,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,SD,NL,Strikeout,447022,833,3,2,2,1,1,0,3,0,0,0,1,0,0,0
2016,MIA,NL,Field Out,447023,16,3,2,0,1,0,0,1,0,1,0,1,0,0,0
2016,MIA,NL,Strikeout,447023,58,3,2,2,1,0,0,3,0,0,0,1,0,0,0
2016,MIA,NL,Walk,447023,98,3,2,2,1,1,0,2,1,1,1,1,0,0,0
2016,MIA,NL,Stolen Base 2B,447023,173,0,0,2,1,0,0,2,0,1,0,0,0,1,0
2016,MIA,NL,Walk,447023,426,3,2,1,1,0,0,1,1,1,0,1,0,0,0
2016,STL,NL,Walk,447026,45,3,2,2,1,0,0,2,1,1,0,1,0,0,0
